,date,location,new_cases,new_deaths,total_cases,total_deaths
5395,2020-03-25,Nepal,1,0,3,0
5396,2020-03-26,Nepal,0,0,3,0
5397,2020-03-27,Nepal,0,0,3,0
5398,2020-03-28,Nepal,0,0,3,0
5399,2020-03-29,Nepal,2,0,5,0
5400,2020-03-30,Nepal,0,0,5,0
5401,2020-03-31,Nepal,0,0,5,0
5402,2020-04-01,Nepal,0,0,5,0
5403,2020-04-02,Nepal,0,0,5,0
5404,2019-12-31,Netherlands,0,0,0,0
5405,2020-01-01,Netherlands,0,0,0,0
5406,2020-01-02,Netherlands,0,0,0,0
5407,2020-01-03,Netherlands,0,0,0,0
5408,2020-01-04,Netherlands,0,0,0,0
5409,2020-01-05,Netherlands,0,0,0,0
5410,2020-01-06,Netherlands,0,0,0,0
5411,2020-01-07,Netherlands,0,0,0,0
5412,2020-01-08,Netherlands,0,0,0,0
5413,2020-01-09,Netherlands,0,0,0,0
5414,2020-01-10,Netherlands,0,0,0,0
5415,2020-01-11,Netherlands,0,0,0,0
5416,2020-01-12,Netherlands,0,0,0,0
5417,2020-01-13,Netherlands,0,0,0,0
5418,2020-01-14,Netherlands,0,0,0,0
5419,2020-01-15,Netherlands,0,0,0,0
5420,2020-01-16,Netherlands,0,0,0,0
5421,2020-01-17,Netherlands,0,0,0,0
5422,2020-01-18,Netherlands,0,0,0,0
5423,2020-01-19,Netherlands,0,0,0,0
5424,2020-01-20,Netherlands,0,0,0,0
5425,2020-01-21,Netherlands,0,0,0,0
5426,2020-01-22,Netherlands,0,0,0,0
5427,2020-01-23,Netherlands,0,0,0,0
5428,2020-01-24,Netherlands,0,0,0,0
5429,2020-01-25,Netherlands,0,0,0,0
5430,2020-01-26,Netherlands,0,0,0,0
5431,2020-01-27,Netherlands,0,0,0,0
5432,2020-01-28,Netherlands,0,0,0,0
5433,2020-01-29,Netherlands,0,0,0,0
5434,2020-01-30,Netherlands,0,0,0,0
5435,2020-01-31,Netherlands,0,0,0,0
5436,2020-02-01,Netherlands,0,0,0,0
5437,2020-02-02,Netherlands,0,0,0,0
5438,2020-02-03,Netherlands,0,0,0,0
5439,2020-02-04,Netherlands,0,0,0,0
5440,2020-02-05,Netherlands,0,0,0,0
5441,2020-02-06,Netherlands,0,0,0,0
5442,2020-02-07,Netherlands,0,0,0,0
5443,2020-02-08,Netherlands,0,0,0,0
5444,2020-02-09,Netherlands,0,0,0,0
5445,2020-02-10,Netherlands,0,0,0,0
5446,2020-02-11,Netherlands,0,0,0,0
5447,2020-02-12,Netherlands,0,0,0,0
5448,2020-02-13,Netherlands,0,0,0,0
5449,2020-02-14,Netherlands,0,0,0,0
5450,2020-02-15,Netherlands,0,0,0,0
5451,2020-02-16,Netherlands,0,0,0,0
5452,2020-02-17,Netherlands,0,0,0,0
5453,2020-02-18,Netherlands,0,0,0,0
5454,2020-02-19,Netherlands,0,0,0,0
5455,2020-02-20,Netherlands,0,0,0,0
5456,2020-02-21,Netherlands,0,0,0,0
5457,2020-02-22,Netherlands,0,0,0,0
5458,2020-02-23,Netherlands,0,0,0,0
5459,2020-02-24,Netherlands,0,0,0,0
5460,2020-02-25,Netherlands,0,0,0,0
5461,2020-02-26,Netherlands,0,0,0,0
5462,2020-02-27,Netherlands,0,0,0,0
5463,2020-02-28,Netherlands,1,0,1,0
5464,2020-02-29,Netherlands,1,0,2,0
5465,2020-03-01,Netherlands,5,0,7,0
5466,2020-03-02,Netherlands,6,0,13,0
5467,2020-03-03,Netherlands,5,0,18,0
5468,2020-03-04,Netherlands,10,0,28,0
5469,2020-03-05,Netherlands,10,0,38,0
5470,2020-03-06,Netherlands,44,0,82,0
5471,2020-03-07,Netherlands,46,1,128,1
5472,2020-03-08,Netherlands,60,0,188,1
5473,2020-03-09,Netherlands,77,2,265,3
5474,2020-03-10,Netherlands,56,0,321,3
5475,2020-03-11,Netherlands,61,1,382,4
5476,2020-03-12,Netherlands,121,1,503,5
5477,2020-03-13,Netherlands,111,0,614,5
5478,2020-03-14,Netherlands,190,0,804,5
5479,2020-03-15,Netherlands,155,7,959,12
5480,2020-03-16,Netherlands,176,8,1135,20
5481,2020-03-17,Netherlands,278,4,1413,24
5482,2020-03-18,Netherlands,292,19,1705,43
5483,2020-03-19,Netherlands,346,15,2051,58
5484,2020-03-20,Netherlands,409,18,2460,76
5485,2020-03-21,Netherlands,534,30,2994,106
5486,2020-03-22,Netherlands,637,30,3631,136
5487,2020-03-23,Netherlands,573,43,4204,179
5488,2020-03-24,Netherlands,545,34,4749,213
5489,2020-03-25,Netherlands,811,63,5560,276
5490,2020-03-26,Netherlands,852,80,6412,356
5491,2020-03-27,Netherlands,1019,78,7431,434
5492,2020-03-28,Netherlands,1172,112,8603,546
5493,2020-03-29,Netherlands,1159,93,9762,639
5494,2020-03-30,Netherlands,1104,132,10866,771
5495,2020-03-31,Netherlands,884,93,11750,864
5496,2020-04-01,Netherlands,845,175,12595,1039
5497,2020-04-02,Netherlands,1019,134,13614,1173
5498,2020-03-21,New Caledonia,2,0,2,0
5499,2020-03-22,New Caledonia,2,0,4,0
5500,2020-03-23,New Caledonia,1,0,5,0
5501,2020-03-24,New Caledonia,2,0,7,0
5502,2020-03-25,New Caledonia,2,0,9,0
5503,2020-03-26,New Caledonia,5,0,14,0
5504,2020-03-27,New Caledonia,1,0,15,0
5505,2020-03-28,New Caledonia,0,0,15,0
5506,2020-03-29,New Caledonia,0,0,15,0
5507,2020-03-30,New Caledonia,0,0,15,0
5508,2020-03-31,New Caledonia,1,0,16,0
5509,2020-04-01,New Caledonia,0,0,16,0
5510,2020-04-02,New Caledonia,0,0,16,0
5511,2019-12-31,New Zealand,0,0,0,0
5512,2020-01-01,New Zealand,0,0,0,0
5513,2020-01-02,New Zealand,0,0,0,0
5514,2020-01-03,New Zealand,0,0,0,0
5515,2020-01-04,New Zealand,0,0,0,0
5516,2020-01-05,New Zealand,0,0,0,0
5517,2020-01-06,New Zealand,0,0,0,0
5518,2020-01-07,New Zealand,0,0,0,0
5519,2020-01-08,New Zealand,0,0,0,0
5520,2020-01-09,New Zealand,0,0,0,0
5521,2020-01-10,New Zealand,0,0,0,0
5522,2020-01-11,New Zealand,0,0,0,0
5523,2020-01-12,New Zealand,0,0,0,0
5524,2020-01-13,New Zealand,0,0,0,0
5525,2020-01-14,New Zealand,0,0,0,0
5526,2020-01-15,New Zealand,0,0,0,0
5527,2020-01-16,New Zealand,0,0,0,0
5528,2020-01-17,New Zealand,0,0,0,0
5529,2020-01-18,New Zealand,0,0,0,0
5530,2020-01-19,New Zealand,0,0,0,0
5531,2020-01-20,New Zealand,0,0,0,0
5532,2020-01-21,New Zealand,0,0,0,0
5533,2020-01-22,New Zealand,0,0,0,0
5534,2020-01-23,New Zealand,0,0,0,0
5535,2020-01-24,New Zealand,0,0,0,0
5536,2020-01-25,New Zealand,0,0,0,0
5537,2020-01-26,New Zealand,0,0,0,0
5538,2020-01-27,New Zealand,0,0,0,0
5539,2020-01-28,New Zealand,0,0,0,0
5540,2020-01-29,New Zealand,0,0,0,0
5541,2020-01-30,New Zealand,0,0,0,0
5542,2020-01-31,New Zealand,0,0,0,0
5543,2020-02-01,New Zealand,0,0,0,0
5544,2020-02-02,New Zealand,0,0,0,0
5545,2020-02-03,New Zealand,0,0,0,0
5546,2020-02-04,New Zealand,0,0,0,0
5547,2020-02-05,New Zealand,0,0,0,0
5548,2020-02-06,New Zealand,0,0,0,0
5549,2020-02-07,New Zealand,0,0,0,0
5550,2020-02-08,New Zealand,0,0,0,0
5551,2020-02-09,New Zealand,0,0,0,0
5552,2020-02-10,New Zealand,0,0,0,0
5553,2020-02-11,New Zealand,0,0,0,0
5554,2020-02-12,New Zealand,0,0,0,0
5555,2020-02-13,New Zealand,0,0,0,0
5556,2020-02-14,New Zealand,0,0,0,0
5557,2020-02-15,New Zealand,0,0,0,0
5558,2020-02-16,New Zealand,0,0,0,0
5559,2020-02-17,New Zealand,0,0,0,0
5560,2020-02-18,New Zealand,0,0,0,0
5561,2020-02-19,New Zealand,0,0,0,0
5562,2020-02-20,New Zealand,0,0,0,0
5563,2020-02-21,New Zealand,0,0,0,0
5564,2020-02-22,New Zealand,0,0,0,0
5565,2020-02-23,New Zealand,0,0,0,0
5566,2020-02-24,New Zealand,0,0,0,0
5567,2020-02-25,New Zealand,0,0,0,0
5568,2020-02-26,New Zealand,0,0,0,0
5569,2020-02-27,New Zealand,0,0,0,0
5570,2020-02-28,New Zealand,1,0,1,0
5571,2020-02-29,New Zealand,0,0,1,0
5572,2020-03-01,New Zealand,0,0,1,0
5573,2020-03-02,New Zealand,0,0,1,0
5574,2020-03-04,New Zealand,1,0,2,0
5575,2020-03-05,New Zealand,1,0,3,0
5576,2020-03-06,New Zealand,1,0,4,0
5577,2020-03-07,New Zealand,1,0,5,0
5578,2020-03-14,New Zealand,1,0,6,0
5579,2020-03-15,New Zealand,2,0,8,0
5580,2020-03-18,New Zealand,12,0,20,0
5581,2020-03-19,New Zealand,8,0,28,0
5582,2020-03-20,New Zealand,11,0,39,0
5583,2020-03-21,New Zealand,14,0,53,0
5584,2020-03-22,New Zealand,13,0,66,0
5585,2020-03-23,New Zealand,36,0,102,0
5586,2020-03-24,New Zealand,40,0,142,0
5587,2020-03-25,New Zealand,47,0,189,0
5588,2020-03-26,New Zealand,73,0,262,0
5589,2020-03-27,New Zealand,76,0,338,0
5590,2020-03-28,New Zealand,78,0,416,0
5591,2020-03-29,New Zealand,60,1,476,1
5592,2020-03-30,New Zealand,76,0,552,1
5593,2020-03-31,New Zealand,95,0,647,1
5594,2020-04-01,New Zealand,0,0,647,1
5595,2020-04-02,New Zealand,76,0,723,1
5596,2020-03-19,Nicaragua,1,0,1,0
5597,2020-03-20,Nicaragua,0,0,1,0
5598,2020-03-21,Nicaragua,0,0,1,0
5599,2020-03-22,Nicaragua,0,0,1,0
5600,2020-03-23,Nicaragua,1,0,2,0
5601,2020-03-24,Nicaragua,0,0,2,0
5602,2020-03-25,Nicaragua,0,0,2,0
5603,2020-03-26,Nicaragua,0,0,2,0
5604,2020-03-27,Nicaragua,0,0,2,0
5605,2020-03-28,Nicaragua,0,1,2,1
5606,2020-03-29,Nicaragua,1,0,3,1
5607,2020-03-30,Nicaragua,0,0,3,1
5608,2020-03-31,Nicaragua,1,0,4,1
5609,2020-04-01,Nicaragua,1,0,5,1
5610,2020-04-02,Nicaragua,0,0,5,1
5611,2020-03-21,Niger,1,0,1,0
5612,2020-03-22,Niger,0,0,1,0
5613,2020-03-23,Niger,0,0,1,0
5614,2020-03-24,Niger,1,0,2,0
5615,2020-03-25,Niger,5,1,7,1
5616,2020-03-26,Niger,0,0,7,1
5617,2020-03-27,Niger,3,0,10,1
5618,2020-03-28,Niger,0,0,10,1
5619,2020-03-29,Niger,0,0,10,1
5620,2020-03-30,Niger,0,0,10,1
5621,2020-03-31,Niger,10,2,20,3
5622,2020-04-01,Niger,0,0,20,3
5623,2020-04-02,Niger,54,2,74,5
5624,2019-12-31,Nigeria,0,0,0,0
5625,2020-01-01,Nigeria,0,0,0,0
5626,2020-01-02,Nigeria,0,0,0,0
5627,2020-01-03,Nigeria,0,0,0,0
5628,2020-01-04,Nigeria,0,0,0,0
5629,2020-01-05,Nigeria,0,0,0,0
5630,2020-01-06,Nigeria,0,0,0,0
5631,2020-01-07,Nigeria,0,0,0,0
5632,2020-01-08,Nigeria,0,0,0,0
5633,2020-01-09,Nigeria,0,0,0,0
5634,2020-01-10,Nigeria,0,0,0,0
5635,2020-01-11,Nigeria,0,0,0,0
5636,2020-01-12,Nigeria,0,0,0,0
5637,2020-01-13,Nigeria,0,0,0,0
5638,2020-01-14,Nigeria,0,0,0,0
5639,2020-01-15,Nigeria,0,0,0,0
5640,2020-01-16,Nigeria,0,0,0,0
5641,2020-01-17,Nigeria,0,0,0,0
5642,2020-01-18,Nigeria,0,0,0,0
5643,2020-01-19,Nigeria,0,0,0,0
5644,2020-01-20,Nigeria,0,0,0,0
5645,2020-01-21,Nigeria,0,0,0,0
5646,2020-01-22,Nigeria,0,0,0,0
5647,2020-01-23,Nigeria,0,0,0,0
5648,2020-01-24,Nigeria,0,0,0,0
5649,2020-01-25,Nigeria,0,0,0,0
5650,2020-01-26,Nigeria,0,0,0,0
5651,2020-01-27,Nigeria,0,0,0,0
5652,2020-01-28,Nigeria,0,0,0,0
5653,2020-01-29,Nigeria,0,0,0,0
5654,2020-01-30,Nigeria,0,0,0,0
5655,2020-01-31,Nigeria,0,0,0,0
5656,2020-02-01,Nigeria,0,0,0,0
5657,2020-02-02,Nigeria,0,0,0,0
5658,2020-02-03,Nigeria,0,0,0,0
5659,2020-02-04,Nigeria,0,0,0,0
5660,2020-02-05,Nigeria,0,0,0,0
5661,2020-02-06,Nigeria,0,0,0,0
5662,2020-02-07,Nigeria,0,0,0,0
5663,2020-02-08,Nigeria,0,0,0,0
5664,2020-02-09,Nigeria,0,0,0,0
5665,2020-02-10,Nigeria,0,0,0,0
5666,2020-02-11,Nigeria,0,0,0,0
5667,2020-02-12,Nigeria,0,0,0,0
5668,2020-02-13,Nigeria,0,0,0,0
5669,2020-02-14,Nigeria,0,0,0,0
5670,2020-02-15,Nigeria,0,0,0,0
5671,2020-02-16,Nigeria,0,0,0,0
5672,2020-02-17,Nigeria,0,0,0,0
5673,2020-02-18,Nigeria,0,0,0,0
5674,2020-02-19,Nigeria,0,0,0,0
5675,2020-02-20,Nigeria,0,0,0,0
5676,2020-02-21,Nigeria,0,0,0,0
5677,2020-02-22,Nigeria,0,0,0,0
5678,2020-02-23,Nigeria,0,0,0,0
5679,2020-02-24,Nigeria,0,0,0,0
5680,2020-02-25,Nigeria,0,0,0,0
5681,2020-02-26,Nigeria,0,0,0,0
5682,2020-02-27,Nigeria,0,0,0,0
5683,2020-02-28,Nigeria,1,0,1,0
5684,2020-02-29,Nigeria,0,0,1,0
5685,2020-03-01,Nigeria,0,0,1,0
5686,2020-03-02,Nigeria,0,0,1,0
5687,2020-03-10,Nigeria,1,0,2,0
5688,2020-03-15,Nigeria,0,0,2,0
5689,2020-03-16,Nigeria,0,0,2,0
5690,2020-03-17,Nigeria,0,0,2,0
5691,2020-03-18,Nigeria,1,0,3,0
5692,2020-03-19,Nigeria,5,0,8,0
5693,2020-03-20,Nigeria,0,0,8,0
5694,2020-03-21,Nigeria,4,0,12,0
5695,2020-03-22,Nigeria,10,0,22,0
5696,2020-03-23,Nigeria,8,0,30,0
5697,2020-03-24,Nigeria,10,1,40,1
5698,2020-03-25,Nigeria,4,0,44,1
5699,2020-03-26,Nigeria,7,0,51,1
5700,2020-03-27,Nigeria,14,0,65,1
5701,2020-03-28,Nigeria,16,0,81,1
5702,2020-03-29,Nigeria,16,0,97,1
5703,2020-03-30,Nigeria,0,0,97,1
5704,2020-03-31,Nigeria,34,1,131,2
5705,2020-04-01,Nigeria,0,0,131,2
5706,2020-04-02,Nigeria,20,0,151,2
5707,2020-03-31,Northern Mariana Islands,2,0,2,0
5708,2020-04-01,Northern Mariana Islands,4,0,6,0
5709,2020-04-02,Northern Mariana Islands,0,1,6,1
5710,2019-12-31,Norway,0,0,0,0
5711,2020-01-01,Norway,0,0,0,0
5712,2020-01-02,Norway,0,0,0,0
5713,2020-01-03,Norway,0,0,0,0
5714,2020-01-04,Norway,0,0,0,0
5715,2020-01-05,Norway,0,0,0,0
5716,2020-01-06,Norway,0,0,0,0
5717,2020-01-07,Norway,0,0,0,0
5718,2020-01-08,Norway,0,0,0,0
5719,2020-01-09,Norway,0,0,0,0
5720,2020-01-10,Norway,0,0,0,0
5721,2020-01-11,Norway,0,0,0,0
5722,2020-01-12,Norway,0,0,0,0
5723,2020-01-13,Norway,0,0,0,0
5724,2020-01-14,Norway,0,0,0,0
5725,2020-01-15,Norway,0,0,0,0
5726,2020-01-16,Norway,0,0,0,0
5727,2020-01-17,Norway,0,0,0,0
5728,2020-01-18,Norway,0,0,0,0
5729,2020-01-19,Norway,0,0,0,0
5730,2020-01-20,Norway,0,0,0,0
5731,2020-01-21,Norway,0,0,0,0
5732,2020-01-22,Norway,0,0,0,0
5733,2020-01-23,Norway,0,0,0,0
5734,2020-01-24,Norway,0,0,0,0
5735,2020-01-25,Norway,0,0,0,0
5736,2020-01-26,Norway,0,0,0,0
5737,2020-01-27,Norway,0,0,0,0
5738,2020-01-28,Norway,0,0,0,0
5739,2020-01-29,Norway,0,0,0,0
5740,2020-01-30,Norway,0,0,0,0
5741,2020-01-31,Norway,0,0,0,0
5742,2020-02-01,Norway,0,0,0,0
5743,2020-02-02,Norway,0,0,0,0
5744,2020-02-03,Norway,0,0,0,0
5745,2020-02-04,Norway,0,0,0,0
5746,2020-02-05,Norway,0,0,0,0
5747,2020-02-06,Norway,0,0,0,0
5748,2020-02-07,Norway,0,0,0,0
5749,2020-02-08,Norway,0,0,0,0
5750,2020-02-09,Norway,0,0,0,0
5751,2020-02-10,Norway,0,0,0,0
5752,2020-02-11,Norway,0,0,0,0
5753,2020-02-12,Norway,0,0,0,0
5754,2020-02-13,Norway,0,0,0,0
5755,2020-02-14,Norway,0,0,0,0
5756,2020-02-15,Norway,0,0,0,0
5757,2020-02-16,Norway,0,0,0,0
5758,2020-02-17,Norway,0,0,0,0
5759,2020-02-18,Norway,0,0,0,0
5760,2020-02-19,Norway,0,0,0,0
5761,2020-02-20,Norway,0,0,0,0
5762,2020-02-21,Norway,0,0,0,0
5763,2020-02-22,Norway,0,0,0,0
5764,2020-02-23,Norway,0,0,0,0
5765,2020-02-24,Norway,0,0,0,0
5766,2020-02-25,Norway,0,0,0,0
5767,2020-02-26,Norway,0,0,0,0
5768,2020-02-27,Norway,1,0,1,0
5769,2020-02-28,Norway,3,0,4,0
5770,2020-02-29,Norway,2,0,6,0
5771,2020-03-01,Norway,9,0,15,0
5772,2020-03-02,Norway,4,0,19,0
5773,2020-03-03,Norway,6,0,25,0
5774,2020-03-04,Norway,8,0,33,0
5775,2020-03-05,Norway,23,0,56,0
5776,2020-03-06,Norway,30,0,86,0
5777,2020-03-07,Norway,27,0,113,0
5778,2020-03-08,Norway,34,0,147,0
5779,2020-03-09,Norway,22,0,169,0
5780,2020-03-10,Norway,23,0,192,0
5781,2020-03-11,Norway,85,0,277,0
5782,2020-03-12,Norway,212,0,489,0
5783,2020-03-13,Norway,132,1,621,1
5784,2020-03-14,Norway,0,0,621,1
5785,2020-03-15,Norway,286,0,907,1
5786,2020-03-16,Norway,170,0,1077,1
5787,2020-03-17,Norway,92,2,1169,3
5788,2020-03-18,Norway,139,0,1308,3
5789,2020-03-19,Norway,115,0,1423,3
5790,2020-03-20,Norway,129,3,1552,6
5791,2020-03-21,Norway,190,1,1742,7
5792,2020-03-22,Norway,184,0,1926,7
5793,2020-03-23,Norway,206,0,2132,7
5794,2020-03-24,Norway,239,1,2371,8
5795,2020-03-25,Norway,195,2,2566,10
5796,2020-03-26,Norway,350,2,2916,12
5797,2020-03-27,Norway,240,2,3156,14
5798,2020-03-28,Norway,425,2,3581,16
5799,2020-03-29,Norway,264,4,3845,20
5800,2020-03-30,Norway,257,2,4102,22
5801,2020-03-31,Norway,124,4,4226,26
5802,2020-04-01,Norway,221,2,4447,28
5803,2020-04-02,Norway,218,4,4665,32
5804,2019-12-31,Oman,0,0,0,0
5805,2020-01-01,Oman,0,0,0,0
5806,2020-01-02,Oman,0,0,0,0
5807,2020-01-03,Oman,0,0,0,0
5808,2020-01-04,Oman,0,0,0,0
5809,2020-01-05,Oman,0,0,0,0
5810,2020-01-06,Oman,0,0,0,0
5811,2020-01-07,Oman,0,0,0,0
5812,2020-01-08,Oman,0,0,0,0
5813,2020-01-09,Oman,0,0,0,0
5814,2020-01-10,Oman,0,0,0,0
5815,2020-01-11,Oman,0,0,0,0
5816,2020-01-12,Oman,0,0,0,0
5817,2020-01-13,Oman,0,0,0,0
5818,2020-01-14,Oman,0,0,0,0
5819,2020-01-15,Oman,0,0,0,0
5820,2020-01-16,Oman,0,0,0,0
5821,2020-01-17,Oman,0,0,0,0
5822,2020-01-18,Oman,0,0,0,0
5823,2020-01-19,Oman,0,0,0,0
5824,2020-01-20,Oman,0,0,0,0
5825,2020-01-21,Oman,0,0,0,0
5826,2020-01-22,Oman,0,0,0,0
5827,2020-01-23,Oman,0,0,0,0
5828,2020-01-24,Oman,0,0,0,0
5829,2020-01-25,Oman,0,0,0,0
5830,2020-01-26,Oman,0,0,0,0
5831,2020-01-27,Oman,0,0,0,0
5832,2020-01-28,Oman,0,0,0,0
5833,2020-01-29,Oman,0,0,0,0
5834,2020-01-30,Oman,0,0,0,0
5835,2020-01-31,Oman,0,0,0,0
5836,2020-02-01,Oman,0,0,0,0
5837,2020-02-02,Oman,0,0,0,0
5838,2020-02-03,Oman,0,0,0,0
5839,2020-02-04,Oman,0,0,0,0
5840,2020-02-05,Oman,0,0,0,0
5841,2020-02-06,Oman,0,0,0,0
5842,2020-02-07,Oman,0,0,0,0
5843,2020-02-08,Oman,0,0,0,0
5844,2020-02-09,Oman,0,0,0,0
5845,2020-02-10,Oman,0,0,0,0
5846,2020-02-11,Oman,0,0,0,0
5847,2020-02-12,Oman,0,0,0,0
5848,2020-02-13,Oman,0,0,0,0
5849,2020-02-14,Oman,0,0,0,0
5850,2020-02-15,Oman,0,0,0,0
5851,2020-02-16,Oman,0,0,0,0
5852,2020-02-17,Oman,0,0,0,0
5853,2020-02-18,Oman,0,0,0,0
5854,2020-02-19,Oman,0,0,0,0
5855,2020-02-20,Oman,0,0,0,0
5856,2020-02-21,Oman,0,0,0,0
5857,2020-02-22,Oman,0,0,0,0
5858,2020-02-23,Oman,0,0,0,0
5859,2020-02-24,Oman,0,0,0,0
5860,2020-02-25,Oman,2,0,2,0
5861,2020-02-26,Oman,2,0,4,0
5862,2020-02-27,Oman,0,0,4,0
5863,2020-02-28,Oman,2,0,6,0
5864,2020-02-29,Oman,0,0,6,0
5865,2020-03-01,Oman,0,0,6,0
5866,2020-03-02,Oman,0,0,6,0
5867,2020-03-03,Oman,1,0,7,0
5868,2020-03-05,Oman,8,0,15,0
5869,2020-03-06,Oman,1,0,16,0
5870,2020-03-10,Oman,2,0,18,0
5871,2020-03-11,Oman,0,0,18,0
5872,2020-03-14,Oman,2,0,20,0
5873,2020-03-15,Oman,0,0,20,0
5874,2020-03-16,Oman,2,0,22,0
5875,2020-03-17,Oman,2,0,24,0
5876,2020-03-18,Oman,0,0,24,0
5877,2020-03-19,Oman,15,0,39,0
5878,2020-03-20,Oman,0,0,39,0
5879,2020-03-21,Oman,9,0,48,0
5880,2020-03-22,Oman,4,0,52,0
5881,2020-03-23,Oman,3,0,55,0
5882,2020-03-24,Oman,11,0,66,0
5883,2020-03-25,Oman,18,0,84,0
5884,2020-03-26,Oman,15,0,99,0
5885,2020-03-27,Oman,10,0,109,0
5886,2020-03-28,Oman,22,0,131,0
5887,2020-03-29,Oman,21,0,152,0
5888,2020-03-30,Oman,15,0,167,0
5889,2020-03-31,Oman,12,0,179,0
5890,2020-04-01,Oman,13,1,192,1
5891,2020-04-02,Oman,18,0,210,1
5892,2019-12-31,Pakistan,0,0,0,0
5893,2020-01-01,Pakistan,0,0,0,0
5894,2020-01-02,Pakistan,0,0,0,0
5895,2020-01-03,Pakistan,0,0,0,0
5896,2020-01-04,Pakistan,0,0,0,0
5897,2020-01-05,Pakistan,0,0,0,0
5898,2020-01-06,Pakistan,0,0,0,0
5899,2020-01-07,Pakistan,0,0,0,0
5900,2020-01-08,Pakistan,0,0,0,0
5901,2020-01-09,Pakistan,0,0,0,0
5902,2020-01-10,Pakistan,0,0,0,0
5903,2020-01-11,Pakistan,0,0,0,0
5904,2020-01-12,Pakistan,0,0,0,0
5905,2020-01-13,Pakistan,0,0,0,0
5906,2020-01-14,Pakistan,0,0,0,0
5907,2020-01-15,Pakistan,0,0,0,0
5908,2020-01-16,Pakistan,0,0,0,0
5909,2020-01-17,Pakistan,0,0,0,0
5910,2020-01-18,Pakistan,0,0,0,0
5911,2020-01-19,Pakistan,0,0,0,0
5912,2020-01-20,Pakistan,0,0,0,0
5913,2020-01-21,Pakistan,0,0,0,0
5914,2020-01-22,Pakistan,0,0,0,0
5915,2020-01-23,Pakistan,0,0,0,0
5916,2020-01-24,Pakistan,0,0,0,0
5917,2020-01-25,Pakistan,0,0,0,0
5918,2020-01-26,Pakistan,0,0,0,0
5919,2020-01-27,Pakistan,0,0,0,0
5920,2020-01-28,Pakistan,0,0,0,0
5921,2020-01-29,Pakistan,0,0,0,0
5922,2020-01-30,Pakistan,0,0,0,0
5923,2020-01-31,Pakistan,0,0,0,0
5924,2020-02-01,Pakistan,0,0,0,0
5925,2020-02-02,Pakistan,0,0,0,0
5926,2020-02-03,Pakistan,0,0,0,0
5927,2020-02-04,Pakistan,0,0,0,0
5928,2020-02-05,Pakistan,0,0,0,0
5929,2020-02-06,Pakistan,0,0,0,0
5930,2020-02-07,Pakistan,0,0,0,0
5931,2020-02-08,Pakistan,0,0,0,0
5932,2020-02-09,Pakistan,0,0,0,0
5933,2020-02-10,Pakistan,0,0,0,0
5934,2020-02-11,Pakistan,0,0,0,0
5935,2020-02-12,Pakistan,0,0,0,0
5936,2020-02-13,Pakistan,0,0,0,0
5937,2020-02-14,Pakistan,0,0,0,0
5938,2020-02-15,Pakistan,0,0,0,0
5939,2020-02-16,Pakistan,0,0,0,0
5940,2020-02-17,Pakistan,0,0,0,0
5941,2020-02-18,Pakistan,0,0,0,0
5942,2020-02-19,Pakistan,0,0,0,0
5943,2020-02-20,Pakistan,0,0,0,0
5944,2020-02-21,Pakistan,0,0,0,0
5945,2020-02-22,Pakistan,0,0,0,0
5946,2020-02-23,Pakistan,0,0,0,0
5947,2020-02-24,Pakistan,0,0,0,0
5948,2020-02-25,Pakistan,0,0,0,0
5949,2020-02-26,Pakistan,0,0,0,0
5950,2020-02-27,Pakistan,2,0,2,0
5951,2020-02-28,Pakistan,0,0,2,0
5952,2020-02-29,Pakistan,0,0,2,0
5953,2020-03-01,Pakistan,2,0,4,0
5954,2020-03-02,Pakistan,0,0,4,0
5955,2020-03-04,Pakistan,1,0,5,0
5956,2020-03-07,Pakistan,1,0,6,0
5957,2020-03-10,Pakistan,10,0,16,0
5958,2020-03-11,Pakistan,0,0,16,0
5959,2020-03-12,Pakistan,4,0,20,0
5960,2020-03-13,Pakistan,1,0,21,0
5961,2020-03-14,Pakistan,0,0,21,0
5962,2020-03-15,Pakistan,9,0,30,0
5963,2020-03-16,Pakistan,1,0,31,0
5964,2020-03-17,Pakistan,156,0,187,0
5965,2020-03-18,Pakistan,0,0,187,0
5966,2020-03-19,Pakistan,115,0,302,0
5967,2020-03-20,Pakistan,176,2,478,2
5968,2020-03-21,Pakistan,17,1,495,3
5969,2020-03-22,Pakistan,151,0,646,3
5970,2020-03-23,Pakistan,138,2,784,5
5971,2020-03-24,Pakistan,103,1,887,6
5972,2020-03-25,Pakistan,104,1,991,7
5973,2020-03-26,Pakistan,66,1,1057,8
5974,2020-03-27,Pakistan,140,1,1197,9
5975,2020-03-28,Pakistan,0,0,1197,9
5976,2020-03-29,Pakistan,211,2,1408,11
5977,2020-03-30,Pakistan,118,2,1526,13
5978,2020-03-31,Pakistan,99,5,1625,18
5979,2020-04-01,Pakistan,414,8,2039,26
5980,2020-04-02,Pakistan,252,5,2291,31
5981,2020-03-06,Palestine,7,0,7,0
5982,2020-03-07,Palestine,9,0,16,0
5983,2020-03-08,Palestine,3,0,19,0
5984,2020-03-10,Palestine,1,0,20,0
5985,2020-03-11,Palestine,9,0,29,0
5986,2020-03-12,Palestine,1,0,30,0
5987,2020-03-14,Palestine,5,0,35,0
5988,2020-03-15,Palestine,3,0,38,0
5989,2020-03-16,Palestine,0,0,38,0
